,Unnamed: 0,doc_id,doc_index,p_sentence_processed,p_index,entity,entity_id,entity_index,categ,tipo,subtipo,tipo_final,tiporel,corel
1258,1258,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Granada,aa66435-49,5,ORGANIZACAO,ADMINISTRACAO,,organizacao,ident,aa66435-42
1259,1259,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Península,aa66435-50,6,LOCAL|LOCAL,HUMANO|FISICO,REGIAO|REGIAO,local,inclui,aa66435-47
1260,1260,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Portugal,aa66435-51,7,PESSOA|ORGANIZACAO,GRUPOIND|ADMINISTRACAO,,organizacao,,
1261,1261,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Espanha,aa66435-52,8,PESSOA|ORGANIZACAO,GRUPOIND|ADMINISTRACAO,,organizacao,vinculo_inst,aa66435-44
1262,1262,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Impérios,aa66435-53,9,OUTRO,,,outro,outrarel outrarel,aa66435-51 aa66435-52
1263,1263,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Novo Mundo,aa66435-54,10,LOCAL|LOCAL,FISICO|HUMANO,REGIAO|DIVISAO,local,,
1264,1264,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,África,aa66435-55,11,LOCAL|LOCAL,FISICO|HUMANO,REGIAO|DIVISAO,local,,
1265,1265,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Ásia,aa66435-56,12,LOCAL|LOCAL,FISICO|HUMANO,REGIAO|DIVISAO,local,,
1266,1266,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Granada,aa66435-57,13,ACONTECIMENTO|LOCAL,EFEMERIDE|HUMANO,|DIVISAO,local,localizado_em ident,aa66435-47 aa66435-47
1267,1267,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Estreito,aa66435-58,14,LOCAL,FISICO,AGUAMASSA,local,,
1268,1268,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,séculos antes,aa66435-59,15,TEMPO,TEMPO_CALEND,DATA,tempo,,
1269,1269,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,o ano de 1492,aa66435-61,16,TEMPO,GENERICO,,tempo,,
1270,1270,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,América,aa66435-62,17,LOCAL,FISICO,REGIAO,local,incluido,aa66435-54
1271,1271,aa66435,20,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",251,Colombo,aa66435-63,18,PESSOA,INDIVIDUAL,,individuo,,
1272,1272,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,mais de cinco séculos passados,aa66435-122,0,TEMPO,DURACAO,,tempo,,
1273,1273,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,quase quarenta anos depois,aa66435-123,1,TEMPO,DURACAO,,tempo,,
1274,1274,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,para os tempos,aa66435-125,2,TEMPO,GENERICO,,tempo,,
1275,1275,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Cruzadas,aa66435-66,3,ABSTRACCAO,IDEIA,,abstraccao,,
1276,1276,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Islão,aa66435-67,4,ORGANIZACAO|ABSTRACCAO,INSTITUICAO|DISCIPLINA,,organizacao,,
1277,1277,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Twin Towers,aa66435-68,5,ACONTECIMENTO|LOCAL,EVENTO|HUMANO,|CONSTRUCAO,local,,
1278,1278,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Londres,aa66435-74,6,LOCAL,HUMANO,DIVISAO,local,,
1279,1279,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Atocha,aa66435-80,7,LOCAL,HUMANO,CONSTRUCAO,local,,
1280,1280,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Madrid,aa66435-81,8,LOCAL,HUMANO,DIVISAO,local,inclui,aa66435-80
1281,1281,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Dinamarca,aa66435-82,9,ORGANIZACAO|PESSOA,ADMINISTRACAO|POVO,,organizacao,,
1282,1282,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Alá,aa66435-83,10,PESSOA,INDIVIDUAL,,individuo,,
1283,1283,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Misericordioso,aa66435-84,11,PESSOA,INDIVIDUAL,,individuo,ident,aa66435-83
1284,1284,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Ocidente,aa66435-85,12,LOCAL|LOCAL,HUMANO|FISICO,REGIAO|REGIAO,local,inclui inclui inclui,aa66435-74 aa66435-81 aa66435-82
1285,1285,aa66435,20,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",252,Cinco séculos passados,aa66435-86,13,TEMPO,TEMPO_CALEND,DATA,tempo,,
