,Unnamed: 0,doc_id,doc_index,p_sentence_processed,p_index,entity,entity_id,entity_index,categ,tipo,subtipo,tipo_final,tiporel,corel
19,781,2ght33-2,13,"""Oh, não"", diz Mills . ""É abstrata. É o que você está tentando dizer."" Bem, isso me esclareceu. Mills é totalmente inacessível sobre conteúdo ou inspiração para os sons de seus álbuns. Não parece haver uma clara agenda estética ou social. Mas ele tem alguns princípios organizativos pouco usuais. ""Eu penso num conceito e provavelmente o ponho em algum tipo de escala de cor,"" ele me conta em certo momento. ""Preciso de uma sensação muito clara com algum tanto de drama, então talvez eu pegue verde. Em minha mente tenho esta idéia de como soa o verde. Verde é as frequências que são mais baixas, não subsônicas, mas de médio alcance."" Então ele confusamente glosa isso dizendo ""é como se você pegasse um teclado e começasse do branco e fosse por todo o caminho até o negro.""",131,Mills,2ght33-2-88,0,PESSOA,INDIVIDUAL,,individuo,ident,2ght33-2-77
20,782,2ght33-2,13,"""Oh, não"", diz Mills . ""É abstrata. É o que você está tentando dizer."" Bem, isso me esclareceu. Mills é totalmente inacessível sobre conteúdo ou inspiração para os sons de seus álbuns. Não parece haver uma clara agenda estética ou social. Mas ele tem alguns princípios organizativos pouco usuais. ""Eu penso num conceito e provavelmente o ponho em algum tipo de escala de cor,"" ele me conta em certo momento. ""Preciso de uma sensação muito clara com algum tanto de drama, então talvez eu pegue verde. Em minha mente tenho esta idéia de como soa o verde. Verde é as frequências que são mais baixas, não subsônicas, mas de médio alcance."" Então ele confusamente glosa isso dizendo ""é como se você pegasse um teclado e começasse do branco e fosse por todo o caminho até o negro.""",131,Mills,2ght33-2-89,1,PESSOA,INDIVIDUAL,,individuo,ident,2ght33-2-77
21,783,2ght33-2,13,"A maior parte das vezes Mills fala de si mesmo como o originador da mensagem, usando o usual e romântico vocabulário do artista, do criador. Mas ele é um criador com uma relação peculiar com seus instrumentos. ""Geralmente eu dou início numa sequência e então deixo ela tocar. Eu saio e deixo-a tocando por cerca de vinte e quatro horas . As máquinas flutuam. Com o passar do tempo a sequência muda ligeiramente. As máquinas moldam a si mesmas, dando seu próprio caráter a uma faixa. Nós fizemos muito disso com o UR . Algumas vezes nós deixamos o som rolar por vários dias . Ele evoluia para um estado muito fixo.",132,A maior parte das vezes,2ght33-2-90,0,TEMPO,FREQUENCIA,,tempo,,
22,784,2ght33-2,13,"A maior parte das vezes Mills fala de si mesmo como o originador da mensagem, usando o usual e romântico vocabulário do artista, do criador. Mas ele é um criador com uma relação peculiar com seus instrumentos. ""Geralmente eu dou início numa sequência e então deixo ela tocar. Eu saio e deixo-a tocando por cerca de vinte e quatro horas . As máquinas flutuam. Com o passar do tempo a sequência muda ligeiramente. As máquinas moldam a si mesmas, dando seu próprio caráter a uma faixa. Nós fizemos muito disso com o UR . Algumas vezes nós deixamos o som rolar por vários dias . Ele evoluia para um estado muito fixo.",132,Mills,2ght33-2-91,1,PESSOA,INDIVIDUAL,,individuo,ident,2ght33-2-77
23,785,2ght33-2,13,"A maior parte das vezes Mills fala de si mesmo como o originador da mensagem, usando o usual e romântico vocabulário do artista, do criador. Mas ele é um criador com uma relação peculiar com seus instrumentos. ""Geralmente eu dou início numa sequência e então deixo ela tocar. Eu saio e deixo-a tocando por cerca de vinte e quatro horas . As máquinas flutuam. Com o passar do tempo a sequência muda ligeiramente. As máquinas moldam a si mesmas, dando seu próprio caráter a uma faixa. Nós fizemos muito disso com o UR . Algumas vezes nós deixamos o som rolar por vários dias . Ele evoluia para um estado muito fixo.",132,por cerca de vinte e quatro horas,2ght33-2-92,2,TEMPO,DURACAO,,tempo,,
24,786,2ght33-2,13,"A maior parte das vezes Mills fala de si mesmo como o originador da mensagem, usando o usual e romântico vocabulário do artista, do criador. Mas ele é um criador com uma relação peculiar com seus instrumentos. ""Geralmente eu dou início numa sequência e então deixo ela tocar. Eu saio e deixo-a tocando por cerca de vinte e quatro horas . As máquinas flutuam. Com o passar do tempo a sequência muda ligeiramente. As máquinas moldam a si mesmas, dando seu próprio caráter a uma faixa. Nós fizemos muito disso com o UR . Algumas vezes nós deixamos o som rolar por vários dias . Ele evoluia para um estado muito fixo.",132,UR,2ght33-2-93,3,ABSTRACCAO,DISCIPLINA,,abstraccao,,
25,787,2ght33-2,13,"A maior parte das vezes Mills fala de si mesmo como o originador da mensagem, usando o usual e romântico vocabulário do artista, do criador. Mas ele é um criador com uma relação peculiar com seus instrumentos. ""Geralmente eu dou início numa sequência e então deixo ela tocar. Eu saio e deixo-a tocando por cerca de vinte e quatro horas . As máquinas flutuam. Com o passar do tempo a sequência muda ligeiramente. As máquinas moldam a si mesmas, dando seu próprio caráter a uma faixa. Nós fizemos muito disso com o UR . Algumas vezes nós deixamos o som rolar por vários dias . Ele evoluia para um estado muito fixo.",132,Algumas vezes,2ght33-2-94,4,TEMPO,FREQUENCIA,,tempo,,
26,788,2ght33-2,13,"A maior parte das vezes Mills fala de si mesmo como o originador da mensagem, usando o usual e romântico vocabulário do artista, do criador. Mas ele é um criador com uma relação peculiar com seus instrumentos. ""Geralmente eu dou início numa sequência e então deixo ela tocar. Eu saio e deixo-a tocando por cerca de vinte e quatro horas . As máquinas flutuam. Com o passar do tempo a sequência muda ligeiramente. As máquinas moldam a si mesmas, dando seu próprio caráter a uma faixa. Nós fizemos muito disso com o UR . Algumas vezes nós deixamos o som rolar por vários dias . Ele evoluia para um estado muito fixo.",132,por vários dias,2ght33-2-95,5,TEMPO,DURACAO,,tempo,,
27,789,2ght33-2,13,"""O tecno, obviamente, é música da e sobre a tecnologia."" Os produtores estão familiarizados com seu kit de estúdio e o imaginário de cabine de vôos, painéis de controle e instrumentação (""e agora...Eu aperto esse switch""), que tem desde sempre temperado samplers e títulos de canções, sinalizando sua afinidade com tecnicistas de outros tipos. Detroit , como o lugar imaginário onde uma velha geração de máquinas industriais está dando lugar a máquinas de informação, fluxos se acelerando e desmaterializando, é onde relações humanas com a tecnologia estão sendo reconfiguradas.",133,Detroit,2ght33-2-97,0,LOCAL,HUMANO,DIVISAO,local,ident,2ght33-2-79
28,790,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,Jeff Mills,2ght33-2-98,0,PESSOA,INDIVIDUAL,,individuo,ident,2ght33-2-77
29,791,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,há muito tempo,2ght33-2-99,1,TEMPO,DURACAO,,tempo,,
30,792,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,de alguns anos atrás,2ght33-2-100,2,TEMPO,TEMPO_CALEND,DATA,tempo,,
31,793,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,Britpop,2ght33-2-101,3,ABSTRACCAO,DISCIPLINA,,abstraccao,,
32,794,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,Nestes dias,2ght33-2-102,4,TEMPO,TEMPO_CALEND,DATA,tempo,,
33,795,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,Liam Oásis da Vida,2ght33-2-103,5,PESSOA,INDIVIDUAL,,individuo,,
34,796,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,Mills,2ght33-2-104,6,PESSOA,INDIVIDUAL,,individuo,ident,2ght33-2-77
35,797,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,x102,2ght33-2-105,7,PESSOA,GRUPOMEMBRO,,organizacao,,
36,798,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,UR,2ght33-2-106,8,PESSOA,GRUPOMEMBRO,,organizacao,inclui,2ght33-2-77
37,799,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,Axis,2ght33-2-107,9,PESSOA,GRUPOMEMBRO,,organizacao,inclui,2ght33-2-77
38,800,2ght33-2,13,"Jeff Mills sai para o cinema e deixa as máquinas evoluirem sua sequência no estúdio, e ao fazê-lo assim faz o comentário talvez mais eloquente que nós temos de uma mudança cultural em todos os tipos de produção, artística e de outro tipo. É uma tensão que tem sido há muito tempo sentida na música pop, bem expressa no slogan mal intensionado de camiseta de garotada indie de alguns anos atrás : 'os escrotos sem cara do tecno.' (Por todo lugar outras camisetas respondiam ""foda-se o Britpop ""). Nestes dias o ídolo de rock, Liam Oásis da Vida , em cada polegada o artista tradicional, solitário e romanticamente sofrendo no palco, está em combate mortal com alguma coisa distribuída, cambiante ( Mills é x102 , UR , Axis ...) e não de todo humana. Algumas vezes Mills se auto denomina ' Criador de propósitos' e o ouvinte encontra a seguinte afirmação (não-assinada) numa capa: ""só a consciência de um propósito que é maior que qualquer homem pode semear e fortificar as almas dos homens."" É muito fácil identificar o criador de propósitos como o artista e o poder como Deus . Em Detroit o poder que é maior que o homem, que está semeando e fertilizando sua alma, é inorgânico, sem nome, baseado em silício.",134,Algumas vezes,2ght33-2-109,10,TEMPO,FREQUENCIA,,tempo,,
